Count,SL.,SP.,NSP.,NE.,SM.,FR.,OF.,RES.,IR.,PH.,RP.,GS.,FG.,OG.,sub_no,clusters,,,
4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,11,SL.FG.FR.RP.,,,
36,1,0,0,0,0,1,0,0,0,0,1,1,0,0,11,SL.GS.FR.RP.,,,
105,1,0,0,0,0,1,0,0,0,1,0,1,0,0,11,SL.GS.FR.PH.,,,
71,1,0,0,0,0,1,0,0,0,1,0,1,0,0,11,SL.GS.FR.PH.,,,
2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,11,NSP.GS.FR.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
19,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
18,0,0,1,1,0,0,0,0,0,1,0,1,0,0,12,NSP.GS.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,12,SL.GS.NE.IR.,,,
122,1,0,0,1,0,0,0,0,1,0,0,0,1,0,12,SL.FG.NE.IR.,,,
21,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
75,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
62,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
39,1,0,0,0,0,1,0,0,0,0,1,1,0,0,12,SL.GS.FR.RP.,,,
11,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
29,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
15,0,0,1,1,0,0,0,0,0,1,0,1,0,0,12,NSP.GS.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
14,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
161,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
34,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
41,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
25,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
60,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
32,1,0,0,1,0,0,0,1,0,0,0,1,0,0,12,SL.GS.NE.RES.,,,
18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
34,1,0,0,0,1,0,0,0,0,1,0,0,1,0,12,SL.FG.SM.PH.,,,
29,1,0,0,0,1,0,0,0,1,0,0,0,1,0,12,SL.FG.SM.IR.,,,
44,1,0,0,1,0,0,0,0,1,0,0,0,1,0,12,SL.FG.NE.IR.,,,
5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
10,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
25,0,0,1,1,0,0,0,0,0,1,0,1,0,0,12,NSP.GS.NE.PH.,,,
6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
23,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
28,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,12,SL.GS.NE.IR.,,,
150,1,0,0,1,0,0,0,0,0,0,1,1,0,0,12,SL.GS.NE.RP.,,,
101,1,0,0,1,0,0,0,1,0,0,0,1,0,0,12,SL.GS.NE.RES.,,,
14,1,0,0,1,0,0,0,1,0,0,0,0,1,0,12,SL.FG.NE.RES.,,,
41,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
47,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
18,1,0,0,1,0,0,0,0,0,0,1,1,0,0,12,SL.GS.NE.RP.,,,
16,1,0,0,1,0,0,0,0,0,0,1,0,1,0,12,SL.FG.NE.RP.,,,
21,1,0,0,1,0,0,0,0,0,0,1,1,0,0,12,SL.GS.NE.RP.,,,
14,1,0,0,1,0,0,0,0,0,0,1,1,0,0,12,SL.GS.NE.RP.,,,
23,1,0,0,1,0,0,0,0,0,0,1,0,1,0,12,SL.FG.NE.RP.,,,
225,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
58,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
13,1,0,0,0,0,1,0,0,0,0,1,0,1,0,12,SL.FG.FR.RP.,,,
79,1,0,0,0,0,1,0,0,0,0,1,1,0,0,12,SL.GS.FR.RP.,,,
268,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
9,1,0,0,1,0,0,0,0,1,0,0,0,1,0,12,SL.FG.NE.IR.,,,
5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
7,0,0,1,1,0,0,0,0,0,1,0,0,1,0,12,NSP.FG.NE.PH.,,,
12,0,0,1,1,0,0,0,0,0,1,0,1,0,0,12,NSP.GS.NE.PH.,,,
18,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
283,1,0,0,1,0,0,0,0,1,0,0,1,0,0,12,SL.GS.NE.IR.,,,
164,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
15,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
34,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
20,1,0,0,0,0,1,0,0,0,0,1,0,1,0,12,SL.FG.FR.RP.,,,
331,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
65,1,0,0,1,0,0,0,0,0,1,0,0,1,0,12,SL.FG.NE.PH.,,,
26,1,0,0,1,0,0,0,0,1,0,0,0,1,0,12,SL.FG.NE.IR.,,,
210,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
18,0,0,1,1,0,0,0,0,0,1,0,1,0,0,12,NSP.GS.NE.PH.,,,
96,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12,SL.GS.NE.PH.,,,
319,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13,SL.FG.SM.IR.,,,
49,0,1,0,0,1,0,0,0,0,1,0,0,1,0,13,SP.FG.SM.PH.,,,
64,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13,SL.FG.SM.PH.,,,
22,0,1,0,0,1,0,0,0,0,1,0,0,1,0,13,SP.FG.SM.PH.,,,
7,0,1,0,0,1,0,0,0,0,1,0,1,0,0,13,SP.GS.SM.PH.,,,
27,0,1,0,1,0,0,0,0,0,1,0,1,0,0,13,SP.GS.NE.PH.,,,
8,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
87,1,0,0,1,0,0,0,0,1,0,0,0,1,0,13,SL.FG.NE.IR.,,,
61,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
20,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
140,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
75,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
353,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
28,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
40,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
14,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
161,1,0,0,1,0,0,0,0,1,0,0,0,1,0,13,SL.FG.NE.IR.,,,
62,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13,SL.FG.SM.PH.,,,
20,0,1,0,0,1,0,0,0,0,1,0,0,1,0,13,SP.FG.SM.PH.,,,
15,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13,SL.FG.SM.PH.,,,
51,1,0,0,1,0,0,0,0,1,0,0,0,1,0,13,SL.FG.NE.IR.,,,
44,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13,SL.FG.SM.PH.,,,
25,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
7,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
18,0,1,0,0,1,0,0,0,0,1,0,0,1,0,13,SP.FG.SM.PH.,,,
210,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13,SL.FG.SM.IR.,,,
24,0,1,0,0,1,0,0,0,0,1,0,0,1,0,13,SP.FG.SM.PH.,,,
14,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
13,0,1,0,0,1,0,0,0,0,1,0,0,1,0,13,SP.FG.SM.PH.,,,
65,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13,SL.FG.SM.IR.,,,
14,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
18,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
13,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13,SL.FG.SM.PH.,,,
33,0,1,0,0,1,0,0,0,0,1,0,0,1,0,13,SP.FG.SM.PH.,,,
30,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
144,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
27,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
229,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
21,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
29,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
35,0,1,0,0,1,0,0,0,1,0,0,0,1,0,13,SP.FG.SM.IR.,,,
21,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13,SL.FG.SM.PH.,,,
22,0,1,0,0,1,0,0,0,0,1,0,0,1,0,13,SP.FG.SM.PH.,,,
32,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
59,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
32,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
19,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
31,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
63,1,0,0,1,0,0,0,1,0,0,0,0,1,0,13,SL.FG.NE.RES.,,,
62,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13,SL.FG.SM.PH.,,,
207,1,0,0,1,0,0,0,0,1,0,0,0,1,0,13,SL.FG.NE.IR.,,,
62,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13,SL.FG.SM.PH.,,,
35,0,1,0,0,1,0,0,0,0,1,0,0,1,0,13,SP.FG.SM.PH.,,,
18,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
87,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,SP.FG.NE.PH.,,,
44,0,1,0,0,1,0,0,0,0,1,0,0,1,0,13,SP.FG.SM.PH.,,,
23,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13,SL.FG.SM.PH.,,,
30,1,0,0,1,0,0,0,0,0,1,0,0,1,0,13,SL.FG.NE.PH.,,,
106,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
43,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
37,1,0,0,0,1,0,0,0,1,0,0,0,1,0,14,SL.FG.SM.IR.,,,
13,0,1,0,0,1,0,0,0,0,1,0,0,1,0,14,SP.FG.SM.PH.,,,
2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,14,SP.GS.SM.PH.,,,
25,0,1,0,1,0,0,0,0,0,1,0,1,0,0,14,SP.GS.NE.PH.,,,
5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
47,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
58,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
44,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
70,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
44,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,14,SL.GS.SM.PH.,,,
100,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
41,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
43,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
266,1,0,0,1,0,0,0,1,0,0,0,1,0,0,14,SL.GS.NE.RES.,,,
55,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
21,0,1,0,1,0,0,0,0,0,1,0,0,1,0,14,SP.FG.NE.PH.,,,
14,1,0,0,1,0,0,0,0,1,0,0,0,1,0,14,SL.FG.NE.IR.,,,
6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
33,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
39,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
83,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
35,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
33,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
37,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
33,1,0,0,0,1,0,0,0,0,0,1,0,1,0,14,SL.FG.SM.RP.,,,
15,1,0,0,0,1,0,0,0,1,0,0,0,1,0,14,SL.FG.SM.IR.,,,
37,0,1,0,0,1,0,0,0,0,1,0,0,1,0,14,SP.FG.SM.PH.,,,
11,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
24,1,0,0,0,1,0,0,0,0,0,1,0,1,0,14,SL.FG.SM.RP.,,,
46,1,0,0,0,1,0,0,0,1,0,0,0,1,0,14,SL.FG.SM.IR.,,,
30,0,0,1,0,1,0,0,0,0,1,0,0,1,0,14,NSP.FG.SM.PH.,,,
5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
10,1,0,0,0,1,0,0,0,0,0,1,0,1,0,14,SL.FG.SM.RP.,,,
23,1,0,0,1,0,0,0,0,0,0,1,0,1,0,14,SL.FG.NE.RP.,,,
6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
55,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,14,SL.GS.SM.PH.,,,
3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,14,SP.GS.SM.PH.,,,
11,0,1,0,1,0,0,0,0,0,1,0,1,0,0,14,SP.GS.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
38,1,0,0,1,0,0,0,0,0,0,1,0,1,0,14,SL.FG.NE.RP.,,,
30,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
21,0,1,0,1,0,0,0,0,0,1,0,0,1,0,14,SP.FG.NE.PH.,,,
41,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
43,1,0,0,1,0,0,0,0,0,0,1,0,1,0,14,SL.FG.NE.RP.,,,
18,1,0,0,1,0,0,0,0,1,0,0,0,1,0,14,SL.FG.NE.IR.,,,
36,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
32,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
42,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
41,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,0,0,1,14,SL.OG.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
13,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
19,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
66,1,0,0,0,1,0,0,0,0,1,0,0,0,1,14,SL.OG.SM.PH.,,,
36,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
18,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
16,0,0,1,0,1,0,0,0,0,1,0,0,1,0,14,NSP.FG.SM.PH.,,,
18,0,0,1,0,1,0,0,0,0,1,0,1,0,0,14,NSP.GS.SM.PH.,,,
8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,14,SL.GS.SM.PH.,,,
1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,14,SL.GS.SM.PH.,,,
48,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,14,SL.GS.SM.IR.,,,
36,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
53,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
48,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
22,0,0,1,0,1,0,0,0,0,1,0,0,1,0,14,NSP.FG.SM.PH.,,,
24,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
46,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
118,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
18,1,0,0,1,0,0,0,0,0,0,1,0,1,0,14,SL.FG.NE.RP.,,,
17,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
137,1,0,0,1,0,0,0,0,0,1,0,1,0,0,14,SL.GS.NE.PH.,,,
77,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,SL.FG.NE.PH.,,,
8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,14,SL.FG.SM.PH.,,,
45,1,0,0,0,1,0,0,1,0,0,0,0,0,1,14,SL.OG.SM.RES.,,,
39,1,0,0,1,0,0,0,1,0,0,0,0,0,1,14,SL.OG.NE.RES.,,,
17,1,0,0,1,0,0,0,0,1,0,0,0,1,0,14,SL.FG.NE.IR.,,,
90,1,0,0,1,0,0,0,1,0,0,0,0,0,1,14,SL.OG.NE.RES.,,,
192,1,0,0,0,1,0,0,1,0,0,0,0,0,1,14,SL.OG.SM.RES.,,,
20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,14,SL.GS.SM.PH.,,,
61,1,0,0,1,0,0,0,1,0,0,0,1,0,0,14,SL.GS.NE.RES.,,,
56,1,0,0,1,0,0,0,0,1,0,0,1,0,0,15,SL.GS.NE.IR.,,,
83,1,0,0,1,0,0,0,0,0,1,0,1,0,0,15,SL.GS.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,15,SL.GS.NE.PH.,,,
17,0,1,0,1,0,0,0,0,0,1,0,1,0,0,15,SP.GS.NE.PH.,,,
4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,15,SP.FG.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
156,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
57,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15,SL.FG.NE.IR.,,,
20,1,0,0,0,1,0,0,0,1,0,0,0,1,0,15,SL.FG.SM.IR.,,,
54,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,SL.FG.SM.PH.,,,
21,0,0,1,0,1,0,0,0,0,1,0,0,1,0,15,NSP.FG.SM.PH.,,,
33,0,1,0,0,1,0,0,0,0,1,0,0,1,0,15,SP.FG.SM.PH.,,,
84,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,SL.FG.SM.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
125,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15,SL.FG.NE.IR.,,,
27,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
59,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,SL.FG.SM.PH.,,,
39,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,SL.FG.SM.PH.,,,
27,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,SL.FG.SM.PH.,,,
23,0,0,1,0,1,0,0,0,0,1,0,0,1,0,15,NSP.FG.SM.PH.,,,
44,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,SL.FG.SM.PH.,,,
10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,15,SL.FG.SM.IR.,,,
176,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15,SL.FG.NE.IR.,,,
5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,15,SL.FG.SM.IR.,,,
51,1,0,0,0,1,0,0,0,1,0,0,1,0,0,15,SL.GS.SM.IR.,,,
53,1,0,0,0,1,0,0,0,0,1,0,1,0,0,15,SL.GS.SM.PH.,,,
61,1,0,0,1,0,0,0,0,0,1,0,1,0,0,15,SL.GS.NE.PH.,,,
26,0,1,0,1,0,0,0,0,0,1,0,1,0,0,15,SP.GS.NE.PH.,,,
39,1,0,0,1,0,0,0,0,0,1,0,1,0,0,15,SL.GS.NE.PH.,,,
25,1,0,0,1,0,0,0,0,1,0,0,1,0,0,15,SL.GS.NE.IR.,,,
19,0,0,1,1,0,0,0,0,1,0,0,1,0,0,15,NSP.GS.NE.IR.,,,
53,1,0,0,1,0,0,0,0,1,0,0,1,0,0,15,SL.GS.NE.IR.,,,
13,1,0,0,1,0,0,0,0,0,1,0,1,0,0,15,SL.GS.NE.PH.,,,
135,1,0,0,1,0,0,0,0,0,1,0,1,0,0,15,SL.GS.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,15,SL.GS.NE.PH.,,,
16,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,15,SL.GS.NE.PH.,,,
74,1,0,0,1,0,0,0,0,1,0,0,1,0,0,15,SL.GS.NE.IR.,,,
42,1,0,0,1,0,0,0,0,0,1,0,1,0,0,15,SL.GS.NE.PH.,,,
21,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
208,1,0,0,1,0,0,0,0,0,1,0,1,0,0,15,SL.GS.NE.PH.,,,
31,1,0,0,1,0,0,0,0,1,0,0,1,0,0,15,SL.GS.NE.IR.,,,
59,1,0,0,1,0,0,0,0,1,0,0,1,0,0,15,SL.GS.NE.IR.,,,
137,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15,SL.FG.NE.IR.,,,
16,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
143,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,SL.FG.SM.PH.,,,
123,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
311,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,SL.FG.SM.PH.,,,
302,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
18,0,0,1,1,0,0,0,0,0,1,0,0,1,0,15,NSP.FG.NE.PH.,,,
4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,15,NSP.FG.SM.PH.,,,
2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,SL.FG.SM.PH.,,,
